traffic_type	ts	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_ip_bytes	resp_ip-bytes	orig_pkts	resp_pkts	conn_state
nmap_scan	1787876244.531933	192.168.10.30	51345	192.168.10.20	682	tcp	-	0.000605	44	40	1	1	REJ
nmap_scan	1787876244.532016	192.168.10.30	51345	192.168.10.20	929	tcp	-	0.000692	44	40	1	1	REJ
nmap_scan	1787876244.532127	192.168.10.30	51345	192.168.10.20	875	tcp	-	0.000582	44	40	1	1	REJ
nmap_scan	1787876244.532270	192.168.10.30	51345	192.168.10.20	616	tcp	-	0.000439	44	40	1	1	REJ
nmap_scan	1787876244.532270	192.168.10.30	51345	192.168.10.20	337	tcp	-	0.000561	44	40	1	1	REJ
nmap_scan	1787876244.532538	192.168.10.30	51345	192.168.10.20	863	tcp	-	0.000390	44	40	1	1	REJ
nmap_scan	1787876244.532538	192.168.10.30	51345	192.168.10.20	161	tcp	-	0.000538	44	40	1	1	REJ
nmap_scan	1787876244.532538	192.168.10.30	51345	192.168.10.20	134	tcp	-	0.000863	44	40	1	1	REJ
nmap_scan	1787876244.532709	192.168.10.30	51345	192.168.10.20	960	tcp	-	0.000692	44	40	1	1	REJ
nmap_scan	1787876244.532709	192.168.10.30	51345	192.168.10.20	795	tcp	-	0.000740	44	40	1	1	REJ
nmap_scan	1787876244.533001	192.168.10.30	51345	192.168.10.20	802	tcp	-	0.000639	44	40	1	1	REJ
nmap_scan	1787876244.532928	192.168.10.30	51345	192.168.10.20	958	tcp	-	0.000712	44	40	1	1	REJ
nmap_scan	1787876244.532831	192.168.10.30	51345	192.168.10.20	279	tcp	-	0.000809	44	40	1	1	REJ
nmap_scan	1787876244.534102	192.168.10.30	51345	192.168.10.20	571	tcp	-	0.000521	44	40	1	1	REJ
nmap_scan	1787876244.534102	192.168.10.30	51345	192.168.10.20	381	tcp	-	0.000521	44	40	1	1	REJ
nmap_scan	1787876244.534270	192.168.10.30	51345	192.168.10.20	678	tcp	-	0.000601	44	40	1	1	REJ
nmap_scan	1787876244.534270	192.168.10.30	51345	192.168.10.20	49	tcp	-	0.000907	44	40	1	1	REJ
nmap_scan	1787876244.534303	192.168.10.30	51345	192.168.10.20	126	tcp	-	0.000874	44	40	1	1	REJ
nmap_scan	1787876244.534622	192.168.10.30	51345	192.168.10.20	848	tcp	-	0.000599	44	40	1	1	REJ
nmap_scan	1787876244.534623	192.168.10.30	51345	192.168.10.20	310	tcp	-	0.000883	44	40	1	1	REJ
nmap_scan	1787876244.534623	192.168.10.30	51345	192.168.10.20	540	tcp	-	0.000981	44	40	1	1	REJ
nmap_scan	1787876244.534871	192.168.10.30	51345	192.168.10.20	163	tcp	-	0.001052	44	40	1	1	REJ
nmap_scan	1787876244.534623	192.168.10.30	51345	192.168.10.20	490	tcp	-	0.001300	44	40	1	1	REJ
nmap_scan	1787876244.534871	192.168.10.30	51345	192.168.10.20	146	tcp	-	0.001109	44	40	1	1	REJ
nmap_scan	1787876244.535177	192.168.10.30	51345	192.168.10.20	290	tcp	-	0.000803	44	40	1	1	REJ
nmap_scan	1787876244.535506	192.168.10.30	51345	192.168.10.20	330	tcp	-	0.000718	44	40	1	1	REJ
nmap_scan	1787876244.535177	192.168.10.30	51345	192.168.10.20	236	tcp	-	0.001047	44	40	1	1	REJ
nmap_scan	1787876244.535507	192.168.10.30	51345	192.168.10.20	807	tcp	-	0.000717	44	40	1	1	REJ
nmap_scan	1787876244.535980	192.168.10.30	51345	192.168.10.20	281	tcp	-	0.000689	44	40	1	1	REJ
nmap_scan	1787876244.535923	192.168.10.30	51345	192.168.10.20	469	tcp	-	0.000746	44	40	1	1	REJ
nmap_scan	1787876244.535923	192.168.10.30	51345	192.168.10.20	494	tcp	-	0.000746	44	40	1	1	REJ
nmap_scan	1787876244.535923	192.168.10.30	51345	192.168.10.20	1	tcp	-	0.000746	44	40	1	1	REJ
nmap_scan	1787876244.536224	192.168.10.30	51345	192.168.10.20	798	tcp	-	0.000633	44	40	1	1	REJ
nmap_scan	1787876244.536224	192.168.10.30	51345	192.168.10.20	112	tcp	-	0.000633	44	40	1	1	REJ
nmap_scan	1787876244.536224	192.168.10.30	51345	192.168.10.20	774	tcp	-	0.000719	44	40	1	1	REJ
nmap_scan	1787876244.536669	192.168.10.30	51345	192.168.10.20	569	tcp	-	0.000524	44	40	1	1	REJ
nmap_scan	1787876244.536669	192.168.10.30	51345	192.168.10.20	821	tcp	-	0.000524	44	40	1	1	REJ
nmap_scan	1787876244.536669	192.168.10.30	51345	192.168.10.20	6	tcp	-	0.000625	44	40	1	1	REJ
nmap_scan	1787876244.536669	192.168.10.30	51345	192.168.10.20	460	tcp	-	0.000697	44	40	1	1	REJ
nmap_scan	1787876244.536857	192.168.10.30	51345	192.168.10.20	278	tcp	-	0.000592	44	40	1	1	REJ
nmap_scan	1787876244.536857	192.168.10.30	51345	192.168.10.20	318	tcp	-	0.000722	44	40	1	1	REJ
nmap_scan	1787876244.536943	192.168.10.30	51345	192.168.10.20	393	tcp	-	0.000699	44	40	1	1	REJ
nmap_scan	1787876244.536943	192.168.10.30	51345	192.168.10.20	932	tcp	-	0.000861	44	40	1	1	REJ
nmap_scan	1787876244.536943	192.168.10.30	51345	192.168.10.20	982	tcp	-	0.000905	44	40	1	1	REJ
nmap_scan	1787876244.537193	192.168.10.30	51345	192.168.10.20	829	tcp	-	0.000700	44	40	1	1	REJ
nmap_scan	1787876244.537193	192.168.10.30	51345	192.168.10.20	538	tcp	-	0.000852	44	40	1	1	REJ
nmap_scan	1787876244.537294	192.168.10.30	51345	192.168.10.20	716	tcp	-	0.000751	44	40	1	1	REJ
nmap_scan	1787876244.537366	192.168.10.30	51345	192.168.10.20	797	tcp	-	0.000814	44	40	1	1	REJ
nmap_scan	1787876244.537449	192.168.10.30	51345	192.168.10.20	512	tcp	-	0.000815	44	40	1	1	REJ
nmap_scan	1787876244.537579	192.168.10.30	51345	192.168.10.20	55	tcp	-	0.000812	44	40	1	1	REJ
nmap_scan	1787876244.537642	192.168.10.30	51345	192.168.10.20	149	tcp	-	0.000820	44	40	1	1	REJ
nmap_scan	1787876244.537804	192.168.10.30	51345	192.168.10.20	506	tcp	-	0.000768	44	40	1	1	REJ
nmap_scan	1787876244.537804	192.168.10.30	51345	192.168.10.20	9	tcp	-	0.000917	44	40	1	1	REJ
nmap_scan	1787876244.537893	192.168.10.30	51345	192.168.10.20	348	tcp	-	0.000865	44	40	1	1	REJ
nmap_scan	1787876244.538045	192.168.10.30	51345	192.168.10.20	652	tcp	-	0.000823	44	40	1	1	REJ
nmap_scan	1787876244.538045	192.168.10.30	51345	192.168.10.20	537	tcp	-	0.000917	44	40	1	1	REJ
nmap_scan	1787876244.538180	192.168.10.30	51345	192.168.10.20	819	tcp	-	0.000807	44	40	1	1	REJ
nmap_scan	1787876244.538263	192.168.10.30	51345	192.168.10.20	954	tcp	-	0.000836	44	40	1	1	REJ
nmap_scan	1787876244.538391	192.168.10.30	51345	192.168.10.20	613	tcp	-	0.000708	44	40	1	1	REJ
nmap_scan	1787876244.538572	192.168.10.30	51345	192.168.10.20	116	tcp	-	0.000652	44	40	1	1	REJ
nmap_scan	1787876244.538432	192.168.10.30	51345	192.168.10.20	8	tcp	-	0.000792	44	40	1	1	REJ
nmap_scan	1787876244.538721	192.168.10.30	51345	192.168.10.20	263	tcp	-	0.000633	44	40	1	1	REJ
nmap_scan	1787876244.538721	192.168.10.30	51345	192.168.10.20	627	tcp	-	0.000633	44	40	1	1	REJ
nmap_scan	1787876244.539889	192.168.10.30	51345	192.168.10.20	76	tcp	-	0.000258	44	40	1	1	REJ
nmap_scan	1787876244.539889	192.168.10.30	51345	192.168.10.20	572	tcp	-	0.000411	44	40	1	1	REJ
nmap_scan	1787876244.540056	192.168.10.30	51345	192.168.10.20	117	tcp	-	0.000353	44	40	1	1	REJ
nmap_scan	1787876244.540147	192.168.10.30	51345	192.168.10.20	560	tcp	-	0.000304	44	40	1	1	REJ
nmap_scan	1787876244.540300	192.168.10.30	51345	192.168.10.20	300	tcp	-	0.000300	44	40	1	1	REJ
nmap_scan	1787876244.540409	192.168.10.30	51345	192.168.10.20	700	tcp	-	0.000299	44	40	1	1	REJ
nmap_scan	1787876244.540451	192.168.10.30	51345	192.168.10.20	790	tcp	-	0.000306	44	40	1	1	REJ
nmap_scan	1787876244.540564	192.168.10.30	51345	192.168.10.20	516	tcp	-	0.000307	44	40	1	1	REJ
nmap_scan	1787876244.540564	192.168.10.30	51345	192.168.10.20	813	tcp	-	0.000414	44	40	1	1	REJ
nmap_scan	1787876244.540708	192.168.10.30	51345	192.168.10.20	319	tcp	-	0.000329	44	40	1	1	REJ
nmap_scan	1787876244.540871	192.168.10.30	51345	192.168.10.20	379	tcp	-	0.000333	44	40	1	1	REJ
nmap_scan	1787876244.540757	192.168.10.30	51345	192.168.10.20	910	tcp	-	0.000447	44	40	1	1	REJ
nmap_scan	1787876244.540977	192.168.10.30	51345	192.168.10.20	741	tcp	-	0.000349	44	40	1	1	REJ
nmap_scan	1787876244.541037	192.168.10.30	51345	192.168.10.20	298	tcp	-	0.000386	44	40	1	1	REJ
nmap_scan	1787876244.541203	192.168.10.30	51345	192.168.10.20	40	tcp	-	0.000310	44	40	1	1	REJ
nmap_scan	1787876244.541204	192.168.10.30	51345	192.168.10.20	827	tcp	-	0.000585	44	40	1	1	REJ
nmap_scan	1787876244.541325	192.168.10.30	51345	192.168.10.20	696	tcp	-	0.000464	44	40	1	1	REJ
nmap_scan	1787876244.541423	192.168.10.30	51345	192.168.10.20	207	tcp	-	0.000537	44	40	1	1	REJ
nmap_scan	1787876244.541513	192.168.10.30	51345	192.168.10.20	641	tcp	-	0.000632	44	40	1	1	REJ
nmap_scan	1787876244.541789	192.168.10.30	51345	192.168.10.20	914	tcp	-	0.000549	44	40	1	1	REJ
nmap_scan	1787876244.541789	192.168.10.30	51345	192.168.10.20	668	tcp	-	0.000681	44	40	1	1	REJ
nmap_scan	1787876244.541960	192.168.10.30	51345	192.168.10.20	873	tcp	-	0.000620	44	40	1	1	REJ
nmap_scan	1787876244.541960	192.168.10.30	51345	192.168.10.20	915	tcp	-	0.000693	44	40	1	1	REJ
nmap_scan	1787876244.542145	192.168.10.30	51345	192.168.10.20	970	tcp	-	0.000600	44	40	1	1	REJ
nmap_scan	1787876244.542338	192.168.10.30	51345	192.168.10.20	862	tcp	-	0.000571	44	40	1	1	REJ
nmap_scan	1787876244.542145	192.168.10.30	51345	192.168.10.20	521	tcp	-	0.000764	44	40	1	1	REJ
nmap_scan	1787876244.542421	192.168.10.30	51345	192.168.10.20	611	tcp	-	0.000625	44	40	1	1	REJ
nmap_scan	1787876244.542580	192.168.10.30	51345	192.168.10.20	503	tcp	-	0.000559	44	40	1	1	REJ
nmap_scan	1787876244.542653	192.168.10.30	51345	192.168.10.20	183	tcp	-	0.000570	44	40	1	1	REJ
nmap_scan	1787876244.542745	192.168.10.30	51345	192.168.10.20	897	tcp	-	0.000584	44	40	1	1	REJ
nmap_scan	1787876244.542909	192.168.10.30	51345	192.168.10.20	480	tcp	-	0.000522	44	40	1	1	REJ
nmap_scan	1787876244.542909	192.168.10.30	51345	192.168.10.20	859	tcp	-	0.000587	44	40	1	1	REJ
nmap_scan	1787876244.543045	192.168.10.30	51345	192.168.10.20	865	tcp	-	0.000556	44	40	1	1	REJ
nmap_scan	1787876244.543139	192.168.10.30	51345	192.168.10.20	618	tcp	-	0.000566	44	40	1	1	REJ
nmap_scan	1787876244.543223	192.168.10.30	51345	192.168.10.20	130	tcp	-	0.000533	44	40	1	1	REJ
nmap_scan	1787876244.543329	192.168.10.30	51345	192.168.10.20	350	tcp	-	0.000512	44	40	1	1	REJ
nmap_scan	1787876244.543431	192.168.10.30	51345	192.168.10.20	417	tcp	-	0.000498	44	40	1	1	REJ
nmap_scan	1787876244.543496	192.168.10.30	51345	192.168.10.20	871	tcp	-	0.000515	44	40	1	1	REJ
nmap_scan	1787876244.543601	192.168.10.30	51345	192.168.10.20	349	tcp	-	0.000512	44	40	1	1	REJ
nmap_scan	1787876244.543705	192.168.10.30	51345	192.168.10.20	331	tcp	-	0.000507	44	40	1	1	REJ
nmap_scan	1787876244.543841	192.168.10.30	51345	192.168.10.20	855	tcp	-	0.000535	44	40	1	1	REJ
nmap_scan	1787876244.543756	192.168.10.30	51345	192.168.10.20	152	tcp	-	0.000620	44	40	1	1	REJ
nmap_scan	1787876244.543929	192.168.10.30	51345	192.168.10.20	382	tcp	-	0.000527	44	40	1	1	REJ
nmap_scan	1787876244.544113	192.168.10.30	51345	192.168.10.20	394	tcp	-	0.000471	44	40	1	1	REJ
nmap_scan	1787876244.544011	192.168.10.30	51345	192.168.10.20	172	tcp	-	0.000573	44	40	1	1	REJ
nmap_scan	1787876244.544212	192.168.10.30	51345	192.168.10.20	413	tcp	-	0.000566	44	40	1	1	REJ
nmap_scan	1787876244.544376	192.168.10.30	51345	192.168.10.20	835	tcp	-	0.000403	44	40	1	1	REJ
nmap_scan	1787876244.544376	192.168.10.30	51345	192.168.10.20	497	tcp	-	0.000403	44	40	1	1	REJ
nmap_scan	1787876244.544456	192.168.10.30	51345	192.168.10.20	427	tcp	-	0.000410	44	40	1	1	REJ
nmap_scan	1787876244.544584	192.168.10.30	51345	192.168.10.20	352	tcp	-	0.000363	44	40	1	1	REJ
nmap_scan	1787876244.545224	192.168.10.30	51345	192.168.10.20	675	tcp	-	0.000227	44	40	1	1	REJ
nmap_scan	1787876244.545224	192.168.10.30	51345	192.168.10.20	468	tcp	-	0.000368	44	40	1	1	REJ
nmap_scan	1787876244.545224	192.168.10.30	51345	192.168.10.20	456	tcp	-	0.000418	44	40	1	1	REJ
nmap_scan	1787876244.545369	192.168.10.30	51345	192.168.10.20	371	tcp	-	0.000369	44	40	1	1	REJ
nmap_scan	1787876244.545369	192.168.10.30	51345	192.168.10.20	935	tcp	-	0.000474	44	40	1	1	REJ
nmap_scan	1787876244.545592	192.168.10.30	51345	192.168.10.20	466	tcp	-	0.000474	44	40	1	1	REJ
nmap_scan	1787876244.545451	192.168.10.30	51345	192.168.10.20	524	tcp	-	0.000615	44	40	1	1	REJ
nmap_scan	1787876244.545642	192.168.10.30	51345	192.168.10.20	425	tcp	-	0.000540	44	40	1	1	REJ
nmap_scan	1787876244.545738	192.168.10.30	51345	192.168.10.20	648	tcp	-	0.000478	44	40	1	1	REJ
nmap_scan	1787876244.545843	192.168.10.30	51345	192.168.10.20	323	tcp	-	0.000513	44	40	1	1	REJ
nmap_scan	1787876244.545843	192.168.10.30	51345	192.168.10.20	287	tcp	-	0.000591	44	40	1	1	REJ
nmap_scan	1787876244.546066	192.168.10.30	51345	192.168.10.20	84	tcp	-	0.000468	44	40	1	1	REJ
nmap_scan	1787876244.546066	192.168.10.30	51345	192.168.10.20	294	tcp	-	0.000576	44	40	1	1	REJ
nmap_scan	1787876244.546182	192.168.10.30	51345	192.168.10.20	378	tcp	-	0.000488	44	40	1	1	REJ
nmap_scan	1787876244.546216	192.168.10.30	51345	192.168.10.20	376	tcp	-	0.001364	44	40	1	1	REJ
nmap_scan	1787876244.546534	192.168.10.30	51345	192.168.10.20	918	tcp	-	0.003052	44	40	1	1	REJ
nmap_scan	1787876244.546356	192.168.10.30	51345	192.168.10.20	37	tcp	-	0.003230	44	40	1	1	REJ
nmap_scan	1787876244.546434	192.168.10.30	51345	192.168.10.20	479	tcp	-	0.003152	44	40	1	1	REJ
nmap_scan	1787876244.546642	192.168.10.30	51345	192.168.10.20	899	tcp	-	0.002944	44	40	1	1	REJ
nmap_scan	1787876244.546799	192.168.10.30	51345	192.168.10.20	252	tcp	-	0.002826	44	40	1	1	REJ
nmap_scan	1787876244.546642	192.168.10.30	51345	192.168.10.20	194	tcp	-	0.002983	44	40	1	1	REJ
nmap_scan	1787876244.549586	192.168.10.30	51345	192.168.10.20	779	tcp	-	0.000040	44	40	1	1	REJ
nmap_scan	1787876244.549585	192.168.10.30	51345	192.168.10.20	991	tcp	-	0.000041	44	40	1	1	REJ
nmap_scan	1787876244.549625	192.168.10.30	51345	192.168.10.20	654	tcp	-	0.000012	44	40	1	1	REJ
nmap_scan	1787876244.549625	192.168.10.30	51345	192.168.10.20	691	tcp	-	0.000012	44	40	1	1	REJ
nmap_scan	1787876244.549586	192.168.10.30	51345	192.168.10.20	473	tcp	-	0.000051	44	40	1	1	REJ
nmap_scan	1787876244.549586	192.168.10.30	51345	192.168.10.20	878	tcp	-	0.000051	44	40	1	1	REJ
nmap_scan	1787876244.549626	192.168.10.30	51345	192.168.10.20	454	tcp	-	0.000018	44	40	1	1	REJ
nmap_scan	1787876244.549626	192.168.10.30	51345	192.168.10.20	515	tcp	-	0.000018	44	40	1	1	REJ
nmap_scan	1787876244.549637	192.168.10.30	51345	192.168.10.20	631	tcp	-	0.000135	44	40	1	1	REJ
nmap_scan	1787876244.549637	192.168.10.30	51345	192.168.10.20	839	tcp	-	0.000971	44	40	1	1	REJ
nmap_scan	1787876244.549637	192.168.10.30	51345	192.168.10.20	565	tcp	-	0.001028	44	40	1	1	REJ
nmap_scan	1787876244.549637	192.168.10.30	51345	192.168.10.20	551	tcp	-	0.001594	44	40	1	1	REJ
nmap_scan	1787876244.549644	192.168.10.30	51345	192.168.10.20	1000	tcp	-	0.002136	44	40	1	1	REJ
nmap_scan	1787876244.549644	192.168.10.30	51345	192.168.10.20	983	tcp	-	0.002136	44	40	1	1	REJ
nmap_scan	1787876244.549644	192.168.10.30	51345	192.168.10.20	229	tcp	-	0.002564	44	40	1	1	REJ
nmap_scan	1787876244.550608	192.168.10.30	51345	192.168.10.20	781	tcp	-	0.001712	44	40	1	1	REJ
nmap_scan	1787876244.550665	192.168.10.30	51345	192.168.10.20	793	tcp	-	0.001666	44	40	1	1	REJ
nmap_scan	1787876244.552020	192.168.10.30	51345	192.168.10.20	943	tcp	-	0.000346	44	40	1	1	REJ
nmap_scan	1787876244.551231	192.168.10.30	51345	192.168.10.20	595	tcp	-	0.001135	44	40	1	1	REJ
nmap_scan	1787876244.551029	192.168.10.30	51345	192.168.10.20	556	tcp	-	0.001337	44	40	1	1	REJ
nmap_scan	1787876244.551780	192.168.10.30	51345	192.168.10.20	886	tcp	-	0.000586	44	40	1	1	REJ
nmap_scan	1787876244.552319	192.168.10.30	51345	192.168.10.20	4	tcp	-	0.000084	44	40	1	1	REJ
nmap_scan	1787876244.552319	192.168.10.30	51345	192.168.10.20	251	tcp	-	0.000084	44	40	1	1	REJ
nmap_scan	1787876244.552319	192.168.10.30	51345	192.168.10.20	963	tcp	-	0.000084	44	40	1	1	REJ
nmap_scan	1787876244.552319	192.168.10.30	51345	192.168.10.20	673	tcp	-	0.000085	44	40	1	1	REJ
nmap_scan	1787876244.552319	192.168.10.30	51345	192.168.10.20	646	tcp	-	0.000085	44	40	1	1	REJ
nmap_scan	1787876244.552319	192.168.10.30	51345	192.168.10.20	642	tcp	-	0.000085	44	40	1	1	REJ
nmap_scan	1787876244.552320	192.168.10.30	51345	192.168.10.20	103	tcp	-	0.000283	44	40	1	1	REJ
nmap_scan	1787876244.552331	192.168.10.30	51345	192.168.10.20	412	tcp	-	0.000272	44	40	1	1	REJ
nmap_scan	1787876244.552603	192.168.10.30	51345	192.168.10.20	580	tcp	-	0.000309	44	40	1	1	REJ
nmap_scan	1787876244.552733	192.168.10.30	51345	192.168.10.20	563	tcp	-	0.000210	44	40	1	1	REJ
nmap_scan	1787876244.552774	192.168.10.30	51345	192.168.10.20	27	tcp	-	0.000351	44	40	1	1	REJ
nmap_scan	1787876244.552912	192.168.10.30	51345	192.168.10.20	707	tcp	-	0.000360	44	40	1	1	REJ
nmap_scan	1787876244.552912	192.168.10.30	51345	192.168.10.20	667	tcp	-	0.000400	44	40	1	1	REJ
nmap_scan	1787876244.553043	192.168.10.30	51345	192.168.10.20	388	tcp	-	0.000423	44	40	1	1	REJ
nmap_scan	1787876244.553043	192.168.10.30	51345	192.168.10.20	598	tcp	-	0.000423	44	40	1	1	REJ
nmap_scan	1787876244.553125	192.168.10.30	51345	192.168.10.20	843	tcp	-	0.000460	44	40	1	1	REJ
nmap_scan	1787876244.553251	192.168.10.30	51345	192.168.10.20	763	tcp	-	0.000428	44	40	1	1	REJ
nmap_scan	1787876244.553312	192.168.10.30	51345	192.168.10.20	575	tcp	-	0.000444	44	40	1	1	REJ
nmap_scan	1787876244.553466	192.168.10.30	51345	192.168.10.20	734	tcp	-	0.000466	44	40	1	1	REJ
nmap_scan	1787876244.553466	192.168.10.30	51345	192.168.10.20	61	tcp	-	0.000466	44	40	1	1	REJ
nmap_scan	1787876244.553585	192.168.10.30	51345	192.168.10.20	936	tcp	-	0.000529	44	40	1	1	REJ
nmap_scan	1787876244.553679	192.168.10.30	51345	192.168.10.20	547	tcp	-	0.000530	44	40	1	1	REJ
nmap_scan	1787876244.553756	192.168.10.30	51345	192.168.10.20	57	tcp	-	0.000533	44	40	1	1	REJ
nmap_scan	1787876244.553929	192.168.10.30	51345	192.168.10.20	607	tcp	-	0.000360	44	40	1	1	REJ
nmap_scan	1787876244.553932	192.168.10.30	51345	192.168.10.20	230	tcp	-	0.000503	44	40	1	1	REJ
nmap_scan	1787876244.554114	192.168.10.30	51345	192.168.10.20	785	tcp	-	0.000399	44	40	1	1	REJ
nmap_scan	1787876244.554114	192.168.10.30	51345	192.168.10.20	949	tcp	-	0.000528	44	40	1	1	REJ
nmap_scan	1787876244.554209	192.168.10.30	51345	192.168.10.20	408	tcp	-	0.000478	44	40	1	1	REJ
nmap_scan	1787876244.554289	192.168.10.30	51345	192.168.10.20	171	tcp	-	0.000494	44	40	1	1	REJ
nmap_scan	1787876244.554435	192.168.10.30	51345	192.168.10.20	796	tcp	-	0.000498	44	40	1	1	REJ
nmap_scan	1787876244.554513	192.168.10.30	51345	192.168.10.20	384	tcp	-	0.000421	44	40	1	1	REJ
nmap_scan	1787876244.554642	192.168.10.30	51345	192.168.10.20	815	tcp	-	0.000469	44	40	1	1	REJ
nmap_scan	1787876244.554642	192.168.10.30	51345	192.168.10.20	989	tcp	-	0.000469	44	40	1	1	REJ
nmap_scan	1787876244.554783	192.168.10.30	51345	192.168.10.20	35	tcp	-	0.000469	44	40	1	1	REJ
nmap_scan	1787876244.554933	192.168.10.30	51345	192.168.10.20	889	tcp	-	0.000377	44	40	1	1	REJ
nmap_scan	1787876244.554934	192.168.10.30	51345	192.168.10.20	62	tcp	-	0.000421	44	40	1	1	REJ
nmap_scan	1787876244.555111	192.168.10.30	51345	192.168.10.20	311	tcp	-	0.000383	44	40	1	1	REJ
nmap_scan	1787876244.555111	192.168.10.30	51345	192.168.10.20	487	tcp	-	0.000424	44	40	1	1	REJ
nmap_scan	1787876244.555252	192.168.10.30	51345	192.168.10.20	232	tcp	-	0.000384	44	40	1	1	REJ
nmap_scan	1787876244.555252	192.168.10.30	51345	192.168.10.20	187	tcp	-	0.000457	44	40	1	1	REJ
nmap_scan	1787876244.555355	192.168.10.30	51345	192.168.10.20	457	tcp	-	0.000487	44	40	1	1	REJ
nmap_scan	1787876244.555494	192.168.10.30	51345	192.168.10.20	258	tcp	-	0.000446	44	40	1	1	REJ
nmap_scan	1787876244.555535	192.168.10.30	51345	192.168.10.20	712	tcp	-	0.000479	44	40	1	1	REJ
nmap_scan	1787876244.555636	192.168.10.30	51345	192.168.10.20	93	tcp	-	0.000470	44	40	1	1	REJ
nmap_scan	1787876244.555709	192.168.10.30	51345	192.168.10.20	850	tcp	-	0.000431	44	40	1	1	REJ
nmap_scan	1787876244.555842	192.168.10.30	51345	192.168.10.20	617	tcp	-	0.000434	44	40	1	1	REJ
nmap_scan	1787876244.555869	192.168.10.30	51345	192.168.10.20	762	tcp	-	0.000556	44	40	1	1	REJ
nmap_scan	1787876244.556014	192.168.10.30	51345	192.168.10.20	406	tcp	-	0.000469	44	40	1	1	REJ
nmap_scan	1787876244.556105	192.168.10.30	51345	192.168.10.20	392	tcp	-	0.000447	44	40	1	1	REJ
nmap_scan	1787876244.556139	192.168.10.30	51345	192.168.10.20	291	tcp	-	0.000529	44	40	1	1	REJ
nmap_scan	1787876244.556276	192.168.10.30	51345	192.168.10.20	488	tcp	-	0.000487	44	40	1	1	REJ
nmap_scan	1787876244.556392	192.168.10.30	51345	192.168.10.20	341	tcp	-	0.000488	44	40	1	1	REJ
nmap_scan	1787876244.556483	192.168.10.30	51345	192.168.10.20	599	tcp	-	0.000423	44	40	1	1	REJ
nmap_scan	1787876244.556552	192.168.10.30	51345	192.168.10.20	214	tcp	-	0.000459	44	40	1	1	REJ
nmap_scan	1787876244.556763	192.168.10.30	51345	192.168.10.20	950	tcp	-	0.000334	44	40	1	1	REJ
nmap_scan	1787876244.556668	192.168.10.30	51345	192.168.10.20	85	tcp	-	0.000429	44	40	1	1	REJ
nmap_scan	1787876244.556906	192.168.10.30	51345	192.168.10.20	209	tcp	-	0.000307	44	40	1	1	REJ
nmap_scan	1787876244.556880	192.168.10.30	51345	192.168.10.20	239	tcp	-	0.000333	44	40	1	1	REJ
nmap_scan	1787876244.557578	192.168.10.30	51345	192.168.10.20	692	tcp	-	0.000380	44	40	1	1	REJ
nmap_scan	1787876244.557578	192.168.10.30	51345	192.168.10.20	513	tcp	-	0.000513	44	40	1	1	REJ
nmap_scan	1787876244.557710	192.168.10.30	51345	192.168.10.20	192	tcp	-	0.000448	44	40	1	1	REJ
nmap_scan	1787876244.557958	192.168.10.30	51345	192.168.10.20	828	tcp	-	0.001091	44	40	1	1	REJ
nmap_scan	1787876244.557803	192.168.10.30	51345	192.168.10.20	312	tcp	-	0.001246	44	40	1	1	REJ
nmap_scan	1787876244.557710	192.168.10.30	51345	192.168.10.20	276	tcp	-	0.001339	44	40	1	1	REJ
nmap_scan	1787876244.557928	192.168.10.30	51345	192.168.10.20	728	tcp	-	0.001121	44	40	1	1	REJ
nmap_scan	1787876244.558091	192.168.10.30	51345	192.168.10.20	637	tcp	-	0.000986	44	40	1	1	REJ
nmap_scan	1787876244.558091	192.168.10.30	51345	192.168.10.20	99	tcp	-	0.002032	44	40	1	1	REJ
nmap_scan	1787876244.559049	192.168.10.30	51345	192.168.10.20	273	tcp	-	0.001202	44	40	1	1	REJ
nmap_scan	1787876244.559049	192.168.10.30	51345	192.168.10.20	180	tcp	-	0.001240	44	40	1	1	REJ
nmap_scan	1787876244.559049	192.168.10.30	51345	192.168.10.20	628	tcp	-	0.001325	44	40	1	1	REJ
nmap_scan	1787876244.559049	192.168.10.30	51345	192.168.10.20	237	tcp	-	0.001411	44	40	1	1	REJ
nmap_scan	1787876244.559077	192.168.10.30	51345	192.168.10.20	552	tcp	-	0.001506	44	40	1	1	REJ
nmap_scan	1787876244.559524	192.168.10.30	51345	192.168.10.20	632	tcp	-	0.001096	44	40	1	1	REJ
nmap_scan	1787876244.560102	192.168.10.30	51345	192.168.10.20	922	tcp	-	0.000634	44	40	1	1	REJ
nmap_scan	1787876244.560102	192.168.10.30	51345	192.168.10.20	952	tcp	-	0.000681	44	40	1	1	REJ
nmap_scan	1787876244.560102	192.168.10.30	51345	192.168.10.20	288	tcp	-	0.000775	44	40	1	1	REJ
nmap_scan	1787876244.560102	192.168.10.30	51345	192.168.10.20	148	tcp	-	0.000846	44	40	1	1	REJ
nmap_scan	1787876244.560103	192.168.10.30	51345	192.168.10.20	137	tcp	-	0.000956	44	40	1	1	REJ
nmap_scan	1787876244.560103	192.168.10.30	51345	192.168.10.20	12	tcp	-	0.001046	44	40	1	1	REJ
nmap_scan	1787876244.560103	192.168.10.30	51345	192.168.10.20	426	tcp	-	0.001162	44	40	1	1	REJ
